"income","Recency","Age","Children","Education","MaritalStatus","Customer_Days","complain","NumPurchases","NumWebVisitsMonth","MntCategories","MntTotal","MntRegularProds","MntGoldProds","AcceptedCmp","AcceptedCmpOverall"
61559.0,8,55,"{""Teen"": 1, ""Kid"": 0}",graduation,single,2506,0,"{""Deals"": 1, ""Web"": 4, ""Catalog"": 2, ""Store"": 10}",3,"{""Fish"": 32, ""Fruits"": 83, ""Meat"": 88, ""Sweet"": 14, ""Wines"": 279}",496,462,34,"{""1st"": 0, ""2nd"": 0, ""3rd"": 0, ""4th"": 0, ""5th"": 0, ""last"": 0}",0
33629.0,49,57,"{""Teen"": 1, ""Kid"": 1}",PhD,together,2849,0,"{""Deals"": 5, ""Web"": 3, ""Catalog"": 1, ""Store"": 4}",9,"{""Fish"": 0, ""Fruits"": 0, ""Meat"": 16, ""Sweet"": 0, ""Wines"": 132}",148,144,4,"{""1st"": 0, ""2nd"": 0, ""3rd"": 0, ""4th"": 0, ""5th"": 0, ""last"": 0}",0
68682.0,56,29,"{""Teen"": 0, ""Kid"": 0}",PhD,together,2425,0,"{""Deals"": 1, ""Web"": 4, ""Catalog"": 9, ""Store"": 10}",2,"{""Fish"": 99, ""Fruits"": 0, ""Meat"": 505, ""Sweet"": 30, ""Wines"": 919}",1553,1508,45,"{""1st"": 0, ""2nd"": 0, ""3rd"": 0, ""4th"": 0, ""5th"": 0, ""last"": 0}",0
34377.0,55,57,"{""Teen"": 1, ""Kid"": 0}",graduation,single,2685,0,"{""Deals"": 2, ""Web"": 2, ""Catalog"": 2, ""Store"": 2}",7,"{""Fish"": 3, ""Fruits"": 0, ""Meat"": 22, ""Sweet"": 1, ""Wines"": 62}",88,62,26,"{""1st"": 0, ""2nd"": 0, ""3rd"": 0, ""4th"": 0, ""5th"": 0, ""last"": 0}",0
8940.0,25,34,"{""Teen"": 0, ""Kid"": 1}",basic,single,2835,0,"{""Deals"": 3, ""Web"": 3, ""Catalog"": 1, ""Store"": 3}",8,"{""Fish"": 4, ""Fruits"": 45, ""Meat"": 3, ""Sweet"": 6, ""Wines"": 1}",59,17,42,"{""1st"": 0, ""2nd"": 0, ""3rd"": 0, ""4th"": 0, ""5th"": 0, ""last"": 0}",0
26228.0,50,47,"{""Teen"": 0, ""Kid"": 1}",graduation,married,2439,0,"{""Deals"": 1, ""Web"": 1, ""Catalog"": 0, ""Store"": 2}",8,"{""Fish"": 3, ""Fruits"": 6, ""Meat"": 4, ""Sweet"": 1, ""Wines"": 2}",16,7,9,"{""1st"": 0, ""2nd"": 0, ""3rd"": 0, ""4th"": 0, ""5th"": 0, ""last"": 0}",0
77297.0,84,63,"{""Teen"": 0, ""Kid"": 0}","2n_cycle",divorced,2678,0,"{""Deals"": 1, ""Web"": 5, ""Catalog"": 7, ""Store"": 9}",4,"{""Fish"": 48, ""Fruits"": 61, ""Meat"": 109, ""Sweet"": 122, ""Wines"": 408}",748,707,41,"{""1st"": 1, ""2nd"": 0, ""3rd"": 0, ""4th"": 0, ""5th"": 0, ""last"": 0}",1
40211.0,30,39,"{""Teen"": 1, ""Kid"": 1}",graduation,married,2493,0,"{""Deals"": 2, ""Web"": 2, ""Catalog"": 1, ""Store"": 2}",8,"{""Fish"": 2, ""Fruits"": 1, ""Meat"": 7, ""Sweet"": 1, ""Wines"": 51}",62,37,25,"{""1st"": 0, ""2nd"": 0, ""3rd"": 1, ""4th"": 0, ""5th"": 0, ""last"": 0}",1
33438.0,81,62,"{""Teen"": 1, ""Kid"": 1}",PhD,widow,2439,0,"{""Deals"": 4, ""Web"": 2, ""Catalog"": 1, ""Store"": 4}",5,"{""Fish"": 3, ""Fruits"": 1, ""Meat"": 16, ""Sweet"": 2, ""Wines"": 62}",84,78,6,"{""1st"": 0, ""2nd"": 0, ""3rd"": 0, ""4th"": 0, ""5th"": 0, ""last"": 0}",0
75032.0,74,61,"{""Teen"": 1, ""Kid"": 0}",PhD,married,2586,0,"{""Deals"": 2, ""Web"": 5, ""Catalog"": 4, ""Store"": 9}",3,"{""Fish"": 47, ""Fruits"": 12, ""Meat"": 180, ""Sweet"": 12, ""Wines"": 952}",1203,1191,12,"{""1st"": 0, ""2nd"": 0, ""3rd"": 0, ""4th"": 0, ""5th"": 0, ""last"": 0}",0
61284.0,76,65,"{""Teen"": 0, ""Kid"": 0}",PhD,single,2419,0,"{""Deals"": 1, ""Web"": 11, ""Catalog"": 2, ""Store"": 8}",6,"{""Fish"": 20, ""Fruits"": 15, ""Meat"": 106, ""Sweet"": 7, ""Wines"": 618}",766,721,45,"{""1st"": 0, ""2nd"": 0, ""3rd"": 0, ""4th"": 1, ""5th"": 0, ""last"": 0}",1
22518.0,36,34,"{""Teen"": 0, ""Kid"": 1}",graduation,married,2774,0,"{""Deals"": 2, ""Web"": 2, ""Catalog"": 1, ""Store"": 2}",5,"{""Fish"": 2, ""Fruits"": 7, ""Meat"": 12, ""Sweet"": 2, ""Wines"": 11}",34,7,27,"{""1st"": 0, ""2nd"": 0, ""3rd"": 1, ""4th"": 0, ""5th"": 0, ""last"": 1}",1
54730.0,64,45,"{""Teen"": 1, ""Kid"": 0}",master,married,2477,0,"{""Deals"": 5, ""Web"": 4, ""Catalog"": 1, ""Store"": 8}",4,"{""Fish"": 4, ""Fruits"": 3, ""Meat"": 17, ""Sweet"": 7, ""Wines"": 318}",349,293,56,"{""1st"": 0, ""2nd"": 0, ""3rd"": 0, ""4th"": 0, ""5th"": 0, ""last"": 0}",0
38452.0,62,65,"{""Teen"": 1, ""Kid"": 1}",master,married,2250,0,"{""Deals"": 3, ""Web"": 3, ""Catalog"": 0, ""Store"": 3}",7,"{""Fish"": 0, ""Fruits"": 0, ""Meat"": 14, ""Sweet"": 0, ""Wines"": 56}",70,68,2,"{""1st"": 0, ""2nd"": 0, ""3rd"": 0, ""4th"": 0, ""5th"": 0, ""last"": 0}",0
44421.0,53,49,"{""Teen"": 1, ""Kid"": 1}",graduation,divorced,2658,0,"{""Deals"": 5, ""Web"": 5, ""Catalog"": 0, ""Store"": 4}",8,"{""Fish"": 7, ""Fruits"": 5, ""Meat"": 59, ""Sweet"": 1, ""Wines"": 110}",182,175,7,"{""1st"": 0, ""2nd"": 0, ""3rd"": 0, ""4th"": 0, ""5th"": 0, ""last"": 0}",0
38197.0,86,34,"{""Teen"": 0, ""Kid"": 1}",PhD,together,2524,0,"{""Deals"": 1, ""Web"": 1, ""Catalog"": 0, ""Store"": 3}",5,"{""Fish"": 2, ""Fruits"": 0, ""Meat"": 11, ""Sweet"": 1, ""Wines"": 23}",37,34,3,"{""1st"": 0, ""2nd"": 0, ""3rd"": 0, ""4th"": 0, ""5th"": 0, ""last"": 0}",0
41986.0,15,42,"{""Teen"": 1, ""Kid"": 0}",graduation,divorced,2299,0,"{""Deals"": 3, ""Web"": 3, ""Catalog"": 0, ""Store"": 4}",4,"{""Fish"": 8, ""Fruits"": 5, ""Meat"": 8, ""Sweet"": 3, ""Wines"": 27}",51,39,12,"{""1st"": 0, ""2nd"": 0, ""3rd"": 0, ""4th"": 0, ""5th"": 0, ""last"": 0}",0
28427.0,67,37,"{""Teen"": 0, ""Kid"": 1}",graduation,together,2624,0,"{""Deals"": 2, ""Web"": 2, ""Catalog"": 0, ""Store"": 3}",8,"{""Fish"": 3, ""Fruits"": 3, ""Meat"": 19, ""Sweet"": 3, ""Wines"": 18}",46,40,6,"{""1st"": 0, ""2nd"": 0, ""3rd"": 0, ""4th"": 0, ""5th"": 0, ""last"": 0}",0
37395.0,47,44,"{""Teen"": 0, ""Kid"": 1}",PhD,together,2217,0,"{""Deals"": 1, ""Web"": 1, ""Catalog"": 0, ""Store"": 3}",6,"{""Fish"": 0, ""Fruits"": 0, ""Meat"": 9, ""Sweet"": 1, ""Wines"": 18}",28,17,11,"{""1st"": 0, ""2nd"": 0, ""3rd"": 0, ""4th"": 0, ""5th"": 0, ""last"": 0}",0
64722.0,47,49,"{""Teen"": 0, ""Kid"": 1}",graduation,married,2193,0,"{""Deals"": 4, ""Web"": 8, ""Catalog"": 2, ""Store"": 11}",6,"{""Fish"": 60, ""Fruits"": 0, ""Meat"": 280, ""Sweet"": 147, ""Wines"": 303}",790,775,15,"{""1st"": 0, ""2nd"": 0, ""3rd"": 0, ""4th"": 0, ""5th"": 0, ""last"": 0}",0
55249.0,81,64,"{""Teen"": 1, ""Kid"": 0}",master,together,2232,0,"{""Deals"": 1, ""Web"": 2, ""Catalog"": 1, ""Store"": 4}",3,"{""Fish"": 2, ""Fruits"": 1, ""Meat"": 19, ""Sweet"": 0, ""Wines"": 97}",119,108,11,"{""1st"": 0, ""2nd"": 0, ""3rd"": 0, ""4th"": 0, ""5th"": 0, ""last"": 0}",0
84906.0,98,48,"{""Teen"": 0, ""Kid"": 0}",graduation,together,2427,0,"{""Deals"": 1, ""Web"": 5, ""Catalog"": 6, ""Store"": 12}",2,"{""Fish"": 99, ""Fruits"": 15, ""Meat"": 414, ""Sweet"": 30, ""Wines"": 997}",1555,1479,76,"{""1st"": 0, ""2nd"": 1, ""3rd"": 0, ""4th"": 1, ""5th"": 1, ""last"": 0}",3
28691.0,56,31,"{""Teen"": 0, ""Kid"": 1}",graduation,married,2519,0,"{""Deals"": 1, ""Web"": 1, ""Catalog"": 0, ""Store"": 3}",8,"{""Fish"": 8, ""Fruits"": 4, ""Meat"": 13, ""Sweet"": 0, ""Wines"": 5}",30,26,4,"{""1st"": 0, ""2nd"": 0, ""3rd"": 0, ""4th"": 0, ""5th"": 0, ""last"": 0}",0
44213.0,48,68,"{""Teen"": 1, ""Kid"": 1}",graduation,single,2371,0,"{""Deals"": 4, ""Web"": 2, ""Catalog"": 1, ""Store"": 5}",6,"{""Fish"": 0, ""Fruits"": 11, ""Meat"": 35, ""Sweet"": 4, ""Wines"": 95}",145,138,7,"{""1st"": 0, ""2nd"": 0, ""3rd"": 0, ""4th"": 0, ""5th"": 0, ""last"": 0}",0
25707.0,18,36,"{""Teen"": 0, ""Kid"": 1}",basic,single,2321,0,"{""Deals"": 1, ""Web"": 1, ""Catalog"": 0, ""Store"": 3}",7,"{""Fish"": 3, ""Fruits"": 6, ""Meat"": 2, ""Sweet"": 6, ""Wines"": 1}",18,15,3,"{""1st"": 0, ""2nd"": 0, ""3rd"": 0, ""4th"": 0, ""5th"": 0, ""last"": 0}",0
59062.0,74,53,"{""Teen"": 1, ""Kid"": 2}",PhD,married,2428,0,"{""Deals"": 2, ""Web"": 2, ""Catalog"": 0, ""Store"": 3}",4,"{""Fish"": 3, ""Fruits"": 1, ""Meat"": 12, ""Sweet"": 0, ""Wines"": 46}",62,53,9,"{""1st"": 0, ""2nd"": 0, ""3rd"": 0, ""4th"": 0, ""5th"": 0, ""last"": 0}",0
76624.0,68,58,"{""Teen"": 1, ""Kid"": 0}",graduation,single,2195,0,"{""Deals"": 1, ""Web"": 5, ""Catalog"": 10, ""Store"": 7}",1,"{""Fish"": 54, ""Fruits"": 106, ""Meat"": 147, ""Sweet"": 115, ""Wines"": 411}",833,767,66,"{""1st"": 0, ""2nd"": 0, ""3rd"": 1, ""4th"": 0, ""5th"": 0, ""last"": 0}",1
66000.0,36,73,"{""Teen"": 0, ""Kid"": 0}",master,together,2229,0,"{""Deals"": 1, ""Web"": 1, ""Catalog"": 3, ""Store"": 5}",1,"{""Fish"": 101, ""Fruits"": 51, ""Meat"": 270, ""Sweet"": 0, ""Wines"": 244}",666,621,45,"{""1st"": 0, ""2nd"": 0, ""3rd"": 0, ""4th"": 0, ""5th"": 0, ""last"": 0}",0
27683.0,90,42,"{""Teen"": 0, ""Kid"": 1}",PhD,together,2853,0,"{""Deals"": 4, ""Web"": 6, ""Catalog"": 2, ""Store"": 4}",8,"{""Fish"": 12, ""Fruits"": 9, ""Meat"": 121, ""Sweet"": 12, ""Wines"": 152}",306,261,45,"{""1st"": 0, ""2nd"": 0, ""3rd"": 0, ""4th"": 0, ""5th"": 0, ""last"": 0}",0
1730.0,65,49,"{""Teen"": 0, ""Kid"": 0}",graduation,divorced,2201,0,"{""Deals"": 15, ""Web"": 0, ""Catalog"": 0, ""Store"": 0}",20,"{""Fish"": 1, ""Fruits"": 1, ""Meat"": 3, ""Sweet"": 1, ""Wines"": 1}",7,6,1,"{""1st"": 0, ""2nd"": 0, ""3rd"": 0, ""4th"": 0, ""5th"": 0, ""last"": 0}",0
7500.0,63,28,"{""Teen"": 0, ""Kid"": 1}",basic,single,2732,0,"{""Deals"": 4, ""Web"": 3, ""Catalog"": 2, ""Store"": 2}",9,"{""Fish"": 8, ""Fruits"": 17, ""Meat"": 18, ""Sweet"": 26, ""Wines"": 10}",79,39,40,"{""1st"": 0, ""2nd"": 0, ""3rd"": 0, ""4th"": 0, ""5th"": 0, ""last"": 0}",0
40521.0,82,52,"{""Teen"": 1, ""Kid"": 1}",graduation,together,2609,0,"{""Deals"": 1, ""Web"": 0, ""Catalog"": 1, ""Store"": 2}",5,"{""Fish"": 0, ""Fruits"": 0, ""Meat"": 5, ""Sweet"": 0, ""Wines"": 12}",17,13,4,"{""1st"": 0, ""2nd"": 0, ""3rd"": 0, ""4th"": 0, ""5th"": 0, ""last"": 0}",0
20427.0,63,47,"{""Teen"": 0, ""Kid"": 1}",PhD,together,2256,0,"{""Deals"": 1, ""Web"": 1, ""Catalog"": 0, ""Store"": 2}",8,"{""Fish"": 0, ""Fruits"": 0, ""Meat"": 4, ""Sweet"": 0, ""Wines"": 5}",9,8,1,"{""1st"": 0, ""2nd"": 0, ""3rd"": 0, ""4th"": 0, ""5th"": 0, ""last"": 0}",0
65106.0,55,45,"{""Teen"": 1, ""Kid"": 0}",graduation,married,2195,0,"{""Deals"": 3, ""Web"": 8, ""Catalog"": 3, ""Store"": 13}",6,"{""Fish"": 12, ""Fruits"": 19, ""Meat"": 133, ""Sweet"": 0, ""Wines"": 790}",954,935,19,"{""1st"": 0, ""2nd"": 0, ""3rd"": 0, ""4th"": 1, ""5th"": 0, ""last"": 0}",1
69969.0,64,55,"{""Teen"": 0, ""Kid"": 0}",PhD,married,2465,0,"{""Deals"": 1, ""Web"": 4, ""Catalog"": 2, ""Store"": 6}",3,"{""Fish"": 38, ""Fruits"": 29, ""Meat"": 514, ""Sweet"": 29, ""Wines"": 882}",1492,1448,44,"{""1st"": 1, ""2nd"": 0, ""3rd"": 0, ""4th"": 0, ""5th"": 1, ""last"": 1}",2
67433.0,51,68,"{""Teen"": 2, ""Kid"": 0}",graduation,married,2507,0,"{""Deals"": 4, ""Web"": 6, ""Catalog"": 5, ""Store"": 13}",4,"{""Fish"": 12, ""Fruits"": 28, ""Meat"": 259, ""Sweet"": 48, ""Wines"": 615}",962,932,30,"{""1st"": 0, ""2nd"": 0, ""3rd"": 0, ""4th"": 1, ""5th"": 0, ""last"": 0}",1
77766.0,97,53,"{""Teen"": 1, ""Kid"": 0}",PhD,married,2651,0,"{""Deals"": 2, ""Web"": 11, ""Catalog"": 10, ""Store"": 11}",6,"{""Fish"": 115, ""Fruits"": 59, ""Meat"": 265, ""Sweet"": 59, ""Wines"": 1004}",1502,1475,27,"{""1st"": 0, ""2nd"": 0, ""3rd"": 1, ""4th"": 0, ""5th"": 0, ""last"": 1}",1
74716.0,92,48,"{""Teen"": 1, ""Kid"": 0}",graduation,married,2449,0,"{""Deals"": 2, ""Web"": 7, ""Catalog"": 3, ""Store"": 5}",4,"{""Fish"": 13, ""Fruits"": 27, ""Meat"": 421, ""Sweet"": 195, ""Wines"": 133}",789,718,71,"{""1st"": 0, ""2nd"": 0, ""3rd"": 0, ""4th"": 0, ""5th"": 0, ""last"": 0}",0
68118.0,51,57,"{""Teen"": 1, ""Kid"": 0}",graduation,divorced,2413,0,"{""Deals"": 2, ""Web"": 8, ""Catalog"": 9, ""Store"": 4}",6,"{""Fish"": 10, ""Fruits"": 23, ""Meat"": 123, ""Sweet"": 23, ""Wines"": 595}",774,620,154,"{""1st"": 0, ""2nd"": 0, ""3rd"": 0, ""4th"": 0, ""5th"": 0, ""last"": 0}",0
55158.0,72,50,"{""Teen"": 1, ""Kid"": 1}",PhD,married,2858,0,"{""Deals"": 4, ""Web"": 7, ""Catalog"": 2, ""Store"": 5}",7,"{""Fish"": 4, ""Fruits"": 0, ""Meat"": 87, ""Sweet"": 11, ""Wines"": 293}",395,372,23,"{""1st"": 0, ""2nd"": 0, ""3rd"": 0, ""4th"": 0, ""5th"": 0, ""last"": 1}",0
62972.0,39,65,"{""Teen"": 1, ""Kid"": 0}","2n_cycle",married,2854,0,"{""Deals"": 2, ""Web"": 7, ""Catalog"": 4, ""Store"": 3}",6,"{""Fish"": 20, ""Fruits"": 15, ""Meat"": 47, ""Sweet"": 0, ""Wines"": 313}",395,203,192,"{""1st"": 0, ""2nd"": 0, ""3rd"": 0, ""4th"": 0, ""5th"": 0, ""last"": 1}",0
74190.0,49,45,"{""Teen"": 1, ""Kid"": 0}",graduation,married,2207,0,"{""Deals"": 2, ""Web"": 4, ""Catalog"": 2, ""Store"": 11}",2,"{""Fish"": 168, ""Fruits"": 81, ""Meat"": 86, ""Sweet"": 91, ""Wines"": 151}",577,513,64,"{""1st"": 0, ""2nd"": 0, ""3rd"": 0, ""4th"": 0, ""5th"": 0, ""last"": 0}",0
39356.0,21,44,"{""Teen"": 1, ""Kid"": 1}",graduation,married,2261,0,"{""Deals"": 1, ""Web"": 1, ""Catalog"": 0, ""Store"": 2}",6,"{""Fish"": 0, ""Fruits"": 0, ""Meat"": 2, ""Sweet"": 0, ""Wines"": 15}",17,11,6,"{""1st"": 0, ""2nd"": 0, ""3rd"": 1, ""4th"": 0, ""5th"": 0, ""last"": 0}",1
76653.0,91,51,"{""Teen"": 0, ""Kid"": 0}",graduation,together,2476,0,"{""Deals"": 1, ""Web"": 4, ""Catalog"": 7, ""Store"": 11}",2,"{""Fish"": 219, ""Fruits"": 63, ""Meat"": 946, ""Sweet"": 189, ""Wines"": 736}",2153,2027,126,"{""1st"": 1, ""2nd"": 0, ""3rd"": 0, ""4th"": 0, ""5th"": 1, ""last"": 0}",2
35860.0,37,47,"{""Teen"": 1, ""Kid"": 1}",PhD,divorced,2200,0,"{""Deals"": 2, ""Web"": 1, ""Catalog"": 1, ""Store"": 2}",5,"{""Fish"": 4, ""Fruits"": 0, ""Meat"": 8, ""Sweet"": 2, ""Wines"": 15}",29,9,20,"{""1st"": 0, ""2nd"": 0, ""3rd"": 1, ""4th"": 0, ""5th"": 0, ""last"": 0}",1
90687.0,98,37,"{""Teen"": 0, ""Kid"": 0}",PhD,divorced,2562,0,"{""Deals"": 1, ""Web"": 6, ""Catalog"": 2, ""Store"": 8}",2,"{""Fish"": 23, ""Fruits"": 17, ""Meat"": 672, ""Sweet"": 34, ""Wines"": 982}",1728,1677,51,"{""1st"": 0, ""2nd"": 0, ""3rd"": 0, ""4th"": 0, ""5th"": 1, ""last"": 1}",1
73450.0,85,38,"{""Teen"": 0, ""Kid"": 0}",master,together,2365,0,"{""Deals"": 1, ""Web"": 7, ""Catalog"": 8, ""Store"": 11}",3,"{""Fish"": 90, ""Fruits"": 51, ""Meat"": 415, ""Sweet"": 69, ""Wines"": 1142}",1767,1730,37,"{""1st"": 1, ""2nd"": 0, ""3rd"": 1, ""4th"": 0, ""5th"": 0, ""last"": 0}",2
31454.0,40,60,"{""Teen"": 1, ""Kid"": 1}",graduation,married,2517,0,"{""Deals"": 3, ""Web"": 2, ""Catalog"": 0, ""Store"": 3}",8,"{""Fish"": 0, ""Fruits"": 0, ""Meat"": 11, ""Sweet"": 0, ""Wines"": 28}",39,30,9,"{""1st"": 0, ""2nd"": 0, ""3rd"": 0, ""4th"": 0, ""5th"": 0, ""last"": 0}",0
47139.0,2,68,"{""Teen"": 1, ""Kid"": 1}",graduation,single,2274,0,"{""Deals"": 2, ""Web"": 2, ""Catalog"": 1, ""Store"": 2}",7,"{""Fish"": 0, ""Fruits"": 0, ""Meat"": 12, ""Sweet"": 2, ""Wines"": 46}",60,37,23,"{""1st"": 0, ""2nd"": 0, ""3rd"": 0, ""4th"": 0, ""5th"": 0, ""last"": 1}",0
83829.0,78,45,"{""Teen"": 0, ""Kid"": 0}",graduation,divorced,2423,0,"{""Deals"": 0, ""Web"": 4, ""Catalog"": 7, ""Store"": 6}",1,"{""Fish"": 186, ""Fruits"": 161, ""Meat"": 430, ""Sweet"": 161, ""Wines"": 897}",1835,1808,27,"{""1st"": 1, ""2nd"": 0, ""3rd"": 1, ""4th"": 0, ""5th"": 1, ""last"": 1}",3
53378.0,41,57,"{""Teen"": 1, ""Kid"": 1}",PhD,married,2802,0,"{""Deals"": 10, ""Web"": 9, ""Catalog"": 4, ""Store"": 6}",8,"{""Fish"": 8, ""Fruits"": 6, ""Meat"": 152, ""Sweet"": 6, ""Wines"": 489}",661,529,132,"{""1st"": 0, ""2nd"": 0, ""3rd"": 0, ""4th"": 0, ""5th"": 0, ""last"": 1}",0
19656.0,94,50,"{""Teen"": 0, ""Kid"": 1}",graduation,together,2665,0,"{""Deals"": 3, ""Web"": 2, ""Catalog"": 1, ""Store"": 3}",7,"{""Fish"": 6, ""Fruits"": 4, ""Meat"": 9, ""Sweet"": 8, ""Wines"": 25}",52,20,32,"{""1st"": 0, ""2nd"": 0, ""3rd"": 0, ""4th"": 0, ""5th"": 0, ""last"": 0}",0
45579.0,10,72,"{""Teen"": 1, ""Kid"": 0}",PhD,married,2472,0,"{""Deals"": 1, ""Web"": 4, ""Catalog"": 1, ""Store"": 4}",6,"{""Fish"": 2, ""Fruits"": 1, ""Meat"": 33, ""Sweet"": 1, ""Wines"": 145}",182,181,1,"{""1st"": 0, ""2nd"": 0, ""3rd"": 0, ""4th"": 0, ""5th"": 0, ""last"": 0}",0
85485.0,73,62,"{""Teen"": 0, ""Kid"": 0}","2n_cycle",single,2167,0,"{""Deals"": 1, ""Web"": 6, ""Catalog"": 6, ""Store"": 6}",2,"{""Fish"": 44, ""Fruits"": 26, ""Meat"": 611, ""Sweet"": 18, ""Wines"": 630}",1329,1275,54,"{""1st"": 0, ""2nd"": 0, ""3rd"": 0, ""4th"": 0, ""5th"": 0, ""last"": 0}",0
55956.0,22,76,"{""Teen"": 0, ""Kid"": 0}",graduation,married,2242,0,"{""Deals"": 2, ""Web"": 7, ""Catalog"": 3, ""Store"": 4}",4,"{""Fish"": 50, ""Fruits"": 38, ""Meat"": 104, ""Sweet"": 9, ""Wines"": 760}",961,923,38,"{""1st"": 0, ""2nd"": 0, ""3rd"": 0, ""4th"": 1, ""5th"": 0, ""last"": 0}",1
64191.0,30,57,"{""Teen"": 1, ""Kid"": 0}",master,single,2682,0,"{""Deals"": 3, ""Web"": 5, ""Catalog"": 3, ""Store"": 13}",3,"{""Fish"": 151, ""Fruits"": 15, ""Meat"": 186, ""Sweet"": 38, ""Wines"": 420}",810,795,15,"{""1st"": 0, ""2nd"": 0, ""3rd"": 0, ""4th"": 0, ""5th"": 0, ""last"": 0}",0
38808.0,21,48,"{""Teen"": 0, ""Kid"": 1}",graduation,single,2831,0,"{""Deals"": 4, ""Web"": 5, ""Catalog"": 1, ""Store"": 4}",8,"{""Fish"": 3, ""Fruits"": 17, ""Meat"": 52, ""Sweet"": 19, ""Wines"": 125}",216,186,30,"{""1st"": 0, ""2nd"": 0, ""3rd"": 1, ""4th"": 0, ""5th"": 0, ""last"": 1}",1
57183.0,51,54,"{""Teen"": 1, ""Kid"": 1}",master,married,2626,0,"{""Deals"": 8, ""Web"": 9, ""Catalog"": 1, ""Store"": 7}",8,"{""Fish"": 7, ""Fruits"": 5, ""Meat"": 64, ""Sweet"": 0, ""Wines"": 464}",540,470,70,"{""1st"": 0, ""2nd"": 0, ""3rd"": 0, ""4th"": 0, ""5th"": 0, ""last"": 0}",0
23748.0,97,52,"{""Teen"": 0, ""Kid"": 1}",master,divorced,2744,0,"{""Deals"": 3, ""Web"": 2, ""Catalog"": 1, ""Store"": 3}",8,"{""Fish"": 12, ""Fruits"": 6, ""Meat"": 29, ""Sweet"": 15, ""Wines"": 6}",68,60,8,"{""1st"": 0, ""2nd"": 0, ""3rd"": 0, ""4th"": 0, ""5th"": 0, ""last"": 0}",0
66303.0,56,49,"{""Teen"": 1, ""Kid"": 0}",graduation,married,2647,0,"{""Deals"": 4, ""Web"": 3, ""Catalog"": 4, ""Store"": 11}",8,"{""Fish"": 16, ""Fruits"": 12, ""Meat"": 96, ""Sweet"": 12, ""Wines"": 1090}",1226,1166,60,"{""1st"": 0, ""2nd"": 0, ""3rd"": 0, ""4th"": 1, ""5th"": 0, ""last"": 0}",1
37368.0,4,45,"{""Teen"": 0, ""Kid"": 1}",master,married,2354,0,"{""Deals"": 1, ""Web"": 1, ""Catalog"": 0, ""Store"": 2}",6,"{""Fish"": 2, ""Fruits"": 2, ""Meat"": 11, ""Sweet"": 2, ""Wines"": 3}",20,10,10,"{""1st"": 0, ""2nd"": 0, ""3rd"": 1, ""4th"": 0, ""5th"": 0, ""last"": 0}",1
40800.0,77,56,"{""Teen"": 2, ""Kid"": 1}",graduation,married,2703,1,"{""Deals"": 2, ""Web"": 3, ""Catalog"": 0, ""Store"": 3}",7,"{""Fish"": 8, ""Fruits"": 0, ""Meat"": 27, ""Sweet"": 30, ""Wines"": 24}",89,79,10,"{""1st"": 0, ""2nd"": 0, ""3rd"": 0, ""4th"": 0, ""5th"": 0, ""last"": 0}",0
71847.0,95,42,"{""Teen"": 0, ""Kid"": 0}",graduation,divorced,2805,0,"{""Deals"": 0, ""Web"": 6, ""Catalog"": 7, ""Store"": 9}",3,"{""Fish"": 55, ""Fruits"": 21, ""Meat"": 106, ""Sweet"": 63, ""Wines"": 737}",982,772,210,"{""1st"": 1, ""2nd"": 0, ""3rd"": 0, ""4th"": 0, ""5th"": 0, ""last"": 0}",1
46149.0,36,45,"{""Teen"": 1, ""Kid"": 0}",graduation,married,2371,0,"{""Deals"": 5, ""Web"": 5, ""Catalog"": 1, ""Store"": 7}",5,"{""Fish"": 4, ""Fruits"": 6, ""Meat"": 71, ""Sweet"": 0, ""Wines"": 254}",335,308,27,"{""1st"": 0, ""2nd"": 0, ""3rd"": 0, ""4th"": 0, ""5th"": 0, ""last"": 0}",0
78687.0,13,37,"{""Teen"": 0, ""Kid"": 0}",graduation,together,2848,0,"{""Deals"": 1, ""Web"": 4, ""Catalog"": 6, ""Store"": 8}",2,"{""Fish"": 145, ""Fruits"": 185, ""Meat"": 687, ""Sweet"": 55, ""Wines"": 817}",1889,1648,241,"{""1st"": 0, ""2nd"": 0, ""3rd"": 0, ""4th"": 0, ""5th"": 1, ""last"": 1}",1
49118.0,90,49,"{""Teen"": 0, ""Kid"": 0}","2n_cycle",divorced,2839,0,"{""Deals"": 2, ""Web"": 9, ""Catalog"": 7, ""Store"": 10}",7,"{""Fish"": 99, ""Fruits"": 54, ""Meat"": 239, ""Sweet"": 98, ""Wines"": 620}",1110,991,119,"{""1st"": 0, ""2nd"": 1, ""3rd"": 0, ""4th"": 1, ""5th"": 0, ""last"": 1}",2
37633.0,49,63,"{""Teen"": 1, ""Kid"": 1}",PhD,married,2806,0,"{""Deals"": 2, ""Web"": 1, ""Catalog"": 0, ""Store"": 3}",9,"{""Fish"": 0, ""Fruits"": 4, ""Meat"": 20, ""Sweet"": 0, ""Wines"": 13}",37,36,1,"{""1st"": 0, ""2nd"": 0, ""3rd"": 0, ""4th"": 0, ""5th"": 0, ""last"": 0}",0
